Cbench started.
  %   cumulative   self              self     total
 time   seconds   seconds    calls  ms/call  ms/call  name
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c6bfce8>.flags=
  0.00   392.05      0.00       96     0.00     0.00  #<BinData::Struct:0x007fdf7c6bfce8>.flags
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c5ee058>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c5ee058>.octets
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c5625a8>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c5625a8>.octets
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c42c5a8>.octets=
  0.00   392.05      0.00       27     0.00     0.00  #<BinData::Struct:0x007fdf7c42c5a8>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7c7cc9b0>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c306340>.octets=
  0.00   392.05      0.00       31     0.00     0.00  #<BinData::Struct:0x007fdf7c306340>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7c2ae780>.buffer_id
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c0f76d0>.port=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c0f76d0>.port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c024c30>.xid=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c024c30>.xid
  0.00   392.05      0.00        8     0.00     0.00  #<BinData::Struct:0x000000031c8588>.match=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x000000031c8588>.match
  0.00   392.05      0.00       79     0.00     0.00  #<BinData::Struct:0x007fdf7c8ee8c0>.octets
  0.00   392.05      0.00       72     0.00     0.00  #<BinData::Struct:0x007fdf7c884ab0>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c8799a8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c8278b0>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c90e620>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x00000002ab4e90>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c511450>.command=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c511450>.command
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c44b390>.binary=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c44b390>.binary
  0.00   392.05      0.00       11     0.00     0.00  #<BinData::Struct:0x007fdf7c328850>.port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007fdf7c395658>.action_length
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007fdf7c0a0718>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x00000003211990>.actions
  0.00   392.05      0.00       12     0.00     0.83  #<BinData::Struct:0x007fdf7c328850>.port=
  0.00   392.05      0.00        1     0.00    10.00  #<BinData::Struct:0x007fdf7c884ab0>.flags=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c8799a8>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c8278b0>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c90e620>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c8ee8c0>.octets=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c489b90>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c489b90>.flags=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x00000003176468>.xid
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x000000032309f8>._length
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x00000002940b90>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x000000030f4828>.message_type
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c46cdd8>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7c87b618>.ofp_version
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7c87b618>.message_type
  0.00   392.05      0.00        5     0.00     0.00  #<BinData::Struct:0x007fdf7c7f9a78>.reason
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7c878968>.total_len
  0.00   392.05      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x000000025f8708>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7c878968>.raw_data
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c619230>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c64b320>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007fdf7c713118>.ether_type
  0.00   392.05      0.00       25     0.00     0.00  #<BinData::Struct:0x007fdf7c03f3a0>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c1e0038>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c18d568>.octets
  0.00   392.05      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c401920>.ether_type
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c091790>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c401920>.ip_header_length
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7c878968>.in_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c401920>.source_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c401920>.destination_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c401920>.ip_type_of_service
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c401920>.ip_protocol
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c401920>.ip_source_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c401920>.ip_destination_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c401920>.transport_source_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c401920>.transport_destination_port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c17faf8>.flags=
  0.00   392.05      0.00       96     0.00     0.00  #<BinData::Struct:0x007fdf7c17faf8>.flags
  0.00   392.05      0.00        3     0.00     6.67  #<BinData::Struct:0x007fdf7c3512f0>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c3512f0>.octets
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c497b78>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c497b78>.octets
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c6bf590>.octets=
  0.00   392.05      0.00       27     0.00     0.00  #<BinData::Struct:0x007fdf7c6bf590>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x00000003369478>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c884cb8>.octets=
  0.00   392.05      0.00       31     0.00     0.00  #<BinData::Struct:0x007fdf7c884cb8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7c878968>.buffer_id
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c7ce710>.port=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c7ce710>.port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c7107d8>.xid=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c7107d8>.xid
  0.00   392.05      0.00        8     0.00     0.00  #<BinData::Struct:0x007fdf7c6bdad8>.match=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c6bdad8>.match
  0.00   392.05      0.00       79     0.00     0.00  #<BinData::Struct:0x007fdf7c31c2f8>.octets
  0.00   392.05      0.00       72     0.00     0.00  #<BinData::Struct:0x007fdf7c3b35e0>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c395748>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c378b70>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c339ab0>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7c4bf1f0>.wildcards
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x000000032f5be0>.command
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x000000031c1d78>.binary=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x000000031c1d78>.binary
  0.00   392.05      0.00       11     0.00     0.00  #<BinData::Struct:0x000000028cb8b8>.port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x00000002aaeae0>.action_length
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007fdf7c785510>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007fdf7c6dbe98>.actions
  0.00   392.05      0.00       12     0.00     0.00  #<BinData::Struct:0x000000028cb8b8>.port=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c3b35e0>.flags=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c395748>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c378b70>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c339ab0>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c31c2f8>.octets=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x000000031f5cb8>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x000000031f5cb8>.flags=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c59c1e0>.xid
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7c5ef408>._length
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c4bf718>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7c544fd0>.message_type
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c3cb730>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7c403bf8>.ofp_version
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7c403bf8>.message_type
  0.00   392.05      0.00        5     0.00     0.00  #<BinData::Struct:0x007fdf7c351908>.reason
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7c401100>.total_len
  0.00   392.05      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007fdf7c4565b0>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7c401100>.raw_data
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c23fb00>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c26b8b8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007fdf7c2e2030>.ether_type
  0.00   392.05      0.00       25     0.00     0.00  #<BinData::Struct:0x0000000335bf80>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x00000003213808>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x000000031c9578>.octets
  0.00   392.05      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c111e90>.ether_type
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x000000033a1558>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c111e90>.ip_header_length
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7c401100>.in_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c111e90>.source_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c111e90>.destination_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c111e90>.ip_type_of_service
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c111e90>.ip_protocol
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c111e90>.ip_source_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c111e90>.ip_destination_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c111e90>.transport_source_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c111e90>.transport_destination_port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c81f3b8>.flags=
  0.00   392.05      0.00        3     0.00     6.67  #<BinData::Struct:0x007fdf7c762e48>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c762e48>.octets
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c6cc5d8>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c6cc5d8>.octets
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c5c2a48>.octets=
  0.00   392.05      0.00       27     0.00     0.00  #<BinData::Struct:0x007fdf7c5c2a48>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7c47ff78>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c48b080>.octets=
  0.00   392.05      0.00       31     0.00     0.00  #<BinData::Struct:0x007fdf7c48b080>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7c401100>.buffer_id
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c291270>.port=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c291270>.port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c1a4178>.xid=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c1a4178>.xid
  0.00   392.05      0.00        8     0.00     0.00  #<BinData::Struct:0x007fdf7c138b80>.match=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c138b80>.match
  0.00   392.05      0.00       72     0.00     0.00  #<BinData::Struct:0x00000003148400>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x00000003121940>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x000000030ed320>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002a131a8>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x000000032d5b10>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c675328>.command=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c675328>.command
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c5e34c8>.binary=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c5e34c8>.binary
  0.00   392.05      0.00       11     0.00     0.00  #<BinData::Struct:0x007fdf7c4be408>.port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007fdf7c545408>.action_length
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007fdf7c2311b8>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007fdf7c164618>.actions
  0.00   392.05      0.00       12     0.00     0.00  #<BinData::Struct:0x007fdf7c4be408>.port=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x00000003148400>.flags=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x00000003121940>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x000000030ed320>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002a131a8>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002969db0>.octets=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c605668>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c605668>.flags=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x000000033de818>.xid
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x00000003227128>._length
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000327b480>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x00000003340c08>.message_type
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x0000000310eae8>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x0000000314e288>.ofp_version
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x0000000314e288>.message_type
  0.00   392.05      0.00        5     0.00     0.00  #<BinData::Struct:0x0000000293d300>.reason
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000031406b0>.total_len
  0.00   392.05      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x000000031c15a8>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000031406b0>.raw_data
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7c8ce688>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c90dc48>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x00000002326ae8>.ether_type
  0.00   392.05      0.00       25     0.00     0.00  #<BinData::Struct:0x007fdf7c311f88>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c4899d8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c41fd08>.octets
  0.00   392.05      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c69b988>.ether_type
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7c347ed0>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c69b988>.ip_header_length
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000031406b0>.in_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c69b988>.source_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c69b988>.destination_mac
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c69b988>.ip_type_of_service
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c69b988>.ip_protocol
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c69b988>.ip_source_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c69b988>.ip_destination_address
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c69b988>.transport_source_port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7c69b988>.transport_destination_port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x000000033428f0>.flags=
  0.00   392.05      0.00       96     0.00     0.10  #<BinData::Struct:0x000000033428f0>.flags
  0.00   392.05      0.00        3     0.00     6.67  #<BinData::Struct:0x007fdf7c0ddf78>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c0ddf78>.octets
  0.00   392.05      0.00        3     0.00     6.67  #<BinData::Struct:0x007fdf7c25ce30>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c25ce30>.octets
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c494a68>.octets=
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x00000002313448>.wildcards
  0.00   392.05      0.00        3     0.00     6.67  #<BinData::Struct:0x007fdf7c706698>.octets=
  0.00   392.05      0.00       31     0.00     0.00  #<BinData::Struct:0x007fdf7c706698>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000031406b0>.buffer_id
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d081cb8>.port=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d081cb8>.port
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c46d0f8>.xid=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7c46d0f8>.xid
  0.00   392.05      0.00        8     0.00     0.00  #<BinData::Struct:0x007fdf7d0a1c98>.match=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7d0a1c98>.match
  0.00   392.05      0.00       79     0.00     0.00  #<BinData::Struct:0x007fdf7d127708>.octets
  0.00   392.05      0.00       72     0.00     0.00  #<BinData::Struct:0x007fdf7d108d80>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d10cb60>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d1155f8>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d11e540>.octets
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007fdf7d0eb7f8>.wildcards
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d21fcf0>.command=
  0.00   392.05      0.00        2     0.00     0.00  #<BinData::Struct:0x007fdf7d21fcf0>.command
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d244d20>.binary=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d244d20>.binary
  0.00   392.05      0.00       11     0.00     0.00  #<BinData::Struct:0x007fdf7d2986c8>.port
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007fdf7d279200>.action_length
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007fdf7d0884f0>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007fdf7d09d940>.actions
  0.00   392.05      0.00       12     0.00     0.83  #<BinData::Struct:0x007fdf7d2986c8>.port=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d108d80>.flags=
  0.00   392.05      0.00        1     0.00    10.00  #<BinData::Struct:0x007fdf7d10cb60>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d1155f8>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d11e540>.octets=
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d127708>.octets=
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7d23ce18>.flags
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d23ce18>.flags=
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d4193f8>.xid
  0.00   392.05      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7d3f5bd8>._length
  0.00   392.05      0.00        3     0.00     0.00  #<BinData::Struct:0x007fdf7c3c8648>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fdf7c3f61b0>.message_type
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d49e6e8>.xid
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7c394690>.ofp_version
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fdf7c394690>.message_type
  0.00   392.05      0.00        5     0.00     0.00  #<BinData::Struct:0x007fdf7c352a60>.reason
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7d492af0>.total_len
  0.00   392.05      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007fdf7d47b1e8>.body
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fdf7d492af0>.raw_data
  0.00   392.05      0.00        4     0.00     0.00  #<BinData::Struct:0x007fdf7d515540>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d5085c0>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007fdf7d4f3eb8>.ether_type
  0.00   392.05      0.00       25     0.00     0.00  #<BinData::Struct:0x007fdf7c1ef150>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d5c7808>.octets
  0.00   392.05      0.00        1     0.00     0.00  #<BinData::Struct:0x007fdf7d5d3bd0>.octets
  0.00   392.05      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007fdf7d5648e8>.ether_type
